name,star,comment,class,address,latitude,longitude,school_counts,drink_counts,train_counts,bus_counts,park_counts,night_market_counts,sports_facilities_counts,mrt_counts,movie_theater_counts,hospital_counts,district,neighborhood,縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,行政區_x,平勳人流,行政區_y,刊登平均,成交平均
茶聚CHAGE永和竹林店｜香片領導品牌＿永和手搖飲料店外帶外送加盟推薦│在地美食飲料茶飲創業加盟,4.8,1,珍珠奶茶,新北市永和區竹林路41號,25.0142163,121.5179591,6,106,0,65,28,1,20,1,0,1,永和區,復興里,新北市,汐止區,復興里,2694.0,2868535.0,1065.0,621.0,261.0,1333.0,1615.47,151.72,永和區,7036.536525279407,永和區,14034.0,14141.0
茶聚CHAGE永和竹林店｜香片領導品牌＿永和手搖飲料店外帶外送加盟推薦│在地美食飲料茶飲創業加盟,4.8,1,珍珠奶茶,新北市永和區竹林路41號,25.0142163,121.5179591,6,106,0,65,28,1,20,1,0,1,永和區,復興里,新北市,永和區,復興里,811.0,690550.0,851.0,537.0,252.0,1025.0,1122.14,131.79,永和區,7036.536525279407,永和區,14034.0,14141.0
大牧茶飲,4.6,146,冰品飲料店,新北市永和區竹林路147號,25.0105856,121.5205154,8,113,0,81,26,1,20,1,0,1,永和區,竹林里,新北市,永和區,竹林里,1168.0,925030.0,792.0,489.0,240.0,995.0,1023.75,129.26,永和區,7036.536525279407,永和區,14034.0,14141.0
茶米樂鮮萃茶,5.0,4,無酒精飲料店,新北市永和區竹林路44-2號,25.014176,121.5175309,7,107,0,67,29,1,21,1,0,1,永和區,勵行里,新北市,永和區,勵行里,385.0,270994.0,704.0,490.0,214.0,960.0,718.15,102.03,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,蘆洲區,復興里,967.0,524341.0,542.0,377.0,199.0,687.0,599.58,110.58,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,新店區,復興里,1063.0,805319.0,758.0,424.0,221.0,894.0,1841.61,243.09,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,板橋區,復興里,188.0,93496.0,497.0,360.0,185.0,619.0,476.75,95.86,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,中和區,復興里,1469.0,1024303.0,697.0,408.0,197.0,840.0,1255.2,180.01,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,土城區,復興里,1387.0,903742.0,652.0,413.0,213.0,849.0,725.71,111.38,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,汐止區,復興里,2694.0,2868535.0,1065.0,621.0,261.0,1333.0,1615.47,151.72,永和區,7036.536525279407,永和區,14034.0,14141.0
梁記手作豆花(竹林店),4.5,416,冰品飲料店,新北市永和區竹林路39巷9號,25.0146314,121.5182858,7,103,0,57,28,1,21,1,0,1,永和區,復興里,新北市,永和區,復興里,811.0,690550.0,851.0,537.0,252.0,1025.0,1122.14,131.79,永和區,7036.536525279407,永和區,14034.0,14141.0
上宇林頂級茶飲永和保平店,4.4,177,無酒精飲料店,新北市永和區保平路31號,25.0072386,121.5122034,10,166,0,123,33,1,19,2,1,2,永和區,協和里,新北市,永和區,協和里,883.0,644255.0,730.0,463.0,208.0,938.0,909.45,124.65,永和區,7036.536525279407,永和區,14034.0,14141.0
日日裝茶 - 永和竹林店,3.9,165,珍珠奶茶,新北市永和區竹林路222之1號,25.007961,121.5206992,8,128,0,99,25,1,21,1,0,1,永和區,光明里,台北市,大安區,光明里,1322.0,2282463.0,1727.0,924.0,351.0,2042.0,3743.82,216.84,永和區,7036.536525279407,永和區,14034.0,14141.0
日日裝茶 - 永和竹林店,3.9,165,珍珠奶茶,新北市永和區竹林路222之1號,25.007961,121.5206992,8,128,0,99,25,1,21,1,0,1,永和區,光明里,新北市,新莊區,光明里,1431.0,863992.0,604.0,413.0,215.0,759.0,648.21,107.36,永和區,7036.536525279407,永和區,14034.0,14141.0
日日裝茶 - 永和竹林店,3.9,165,珍珠奶茶,新北市永和區竹林路222之1號,25.007961,121.5206992,8,128,0,99,25,1,21,1,0,1,永和區,光明里,新北市,蘆洲區,光明里,1369.0,921086.0,673.0,446.0,229.0,847.0,765.77,113.82,永和區,7036.536525279407,永和區,14034.0,14141.0
日日裝茶 - 永和竹林店,3.9,165,珍珠奶茶,新北市永和區竹林路222之1號,25.007961,121.5206992,8,128,0,99,25,1,21,1,0,1,永和區,光明里,新北市,三重區,光明里,2415.0,1973683.0,817.0,484.0,226.0,942.0,1122.91,137.4,永和區,7036.536525279407,永和區,14034.0,14141.0
日日裝茶 - 永和竹林店,3.9,165,珍珠奶茶,新北市永和區竹林路222之1號,25.007961,121.5206992,8,128,0,99,25,1,21,1,0,1,永和區,光明里,新北市,石碇區,光明里,54.0,36456.0,675.0,369.0,161.0,610.0,1020.11,151.1,永和區,7036.536525279407,永和區,14034.0,14141.0
日日裝茶 - 永和竹林店,3.9,165,珍珠奶茶,新北市永和區竹林路222之1號,25.007961,121.5206992,8,128,0,99,25,1,21,1,0,1,永和區,光明里,新北市,永和區,光明里,1001.0,884853.0,884.0,579.0,238.0,1110.0,1042.9,117.98,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,台北市,大安區,仁愛里,1931.0,3932018.0,2036.0,858.0,324.0,2087.0,6664.32,327.28,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,新莊區,仁愛里,707.0,381152.0,539.0,390.0,195.0,652.0,582.82,108.11,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,林口區,仁愛里,2391.0,2694738.0,1127.0,634.0,289.0,1467.0,1571.82,139.46,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,蘆洲區,仁愛里,1632.0,1003539.0,615.0,399.0,201.0,760.0,739.62,120.28,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,新店區,仁愛里,691.0,551298.0,798.0,477.0,217.0,948.0,1042.15,130.62,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,板橋區,仁愛里,885.0,567440.0,641.0,419.0,205.0,837.0,698.24,108.9,永和區,7036.536525279407,永和區,14034.0,14141.0
鮮茶道-永和仁愛店,3.9,223,珍珠奶茶,新北市永和區仁愛路107號,25.01302,121.5124289,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,永和區,仁愛里,933.0,857011.0,919.0,542.0,232.0,1172.0,1168.48,127.21,永和區,7036.536525279407,永和區,14034.0,14141.0
萃茶風永和頂溪,4.0,65,冰品飲料店,新北市永和區文化路31號,25.0149803,121.5148098,6,104,0,68,30,1,23,1,0,1,永和區,上溪里,新北市,永和區,上溪里,649.0,510954.0,787.0,462.0,209.0,962.0,1124.74,142.86,永和區,7036.536525279407,永和區,14034.0,14141.0
SNOW FACTORY 雪坊精品優格 永和門市,4.2,309,冰品飲料店,新北市永和區中山路一段230號,25.0082299,121.5081047,6,129,0,112,33,1,16,2,1,2,永和區,保安里,台北市,大同區,保安里,1472.0,1224726.0,832.0,483.0,227.0,1009.0,1204.74,144.8,永和區,7036.536525279407,永和區,14034.0,14141.0
SNOW FACTORY 雪坊精品優格 永和門市,4.2,309,冰品飲料店,新北市永和區中山路一段230號,25.0082299,121.5081047,6,129,0,112,33,1,16,2,1,2,永和區,保安里,新北市,樹林區,保安里,1830.0,1163173.0,636.0,419.0,211.0,792.0,735.22,115.67,永和區,7036.536525279407,永和區,14034.0,14141.0
SNOW FACTORY 雪坊精品優格 永和門市,4.2,309,冰品飲料店,新北市永和區中山路一段230號,25.0082299,121.5081047,6,129,0,112,33,1,16,2,1,2,永和區,保安里,新北市,汐止區,保安里,526.0,264586.0,503.0,351.0,178.0,611.0,549.99,109.34,永和區,7036.536525279407,永和區,14034.0,14141.0
SNOW FACTORY 雪坊精品優格 永和門市,4.2,309,冰品飲料店,新北市永和區中山路一段230號,25.0082299,121.5081047,6,129,0,112,33,1,16,2,1,2,永和區,保安里,新北市,永和區,保安里,2457.0,2525422.0,1028.0,593.0,256.0,1282.0,1657.13,161.22,永和區,7036.536525279407,永和區,14034.0,14141.0
綠豆蒜啥咪,4.2,1,冰品飲料店,新北市永和區保平路184號,25.0065503,121.5105962,7,144,0,117,36,1,16,2,1,3,永和區,水源里,台北市,中正區,水源里,1025.0,1115855.0,1089.0,626.0,253.0,1289.0,1467.77,134.83,永和區,7036.536525279407,永和區,14034.0,14141.0
綠豆蒜啥咪,4.2,1,冰品飲料店,新北市永和區保平路184號,25.0065503,121.5105962,7,144,0,117,36,1,16,2,1,3,永和區,水源里,新北市,淡水區,水源里,558.0,345688.0,620.0,353.0,155.0,726.0,1411.51,227.84,永和區,7036.536525279407,永和區,14034.0,14141.0
綠豆蒜啥咪,4.2,1,冰品飲料店,新北市永和區保平路184號,25.0065503,121.5105962,7,144,0,117,36,1,16,2,1,3,永和區,水源里,新北市,永和區,水源里,1255.0,1000293.0,797.0,493.0,236.0,989.0,987.83,123.94,永和區,7036.536525279407,永和區,14034.0,14141.0
12MINI快煮鍋 捷運永安市場店,3.9,1,冰品飲料店,新北市永和區中和路483號1樓,25.0020711,121.5103492,7,166,0,117,32,1,16,1,1,2,永和區,安和里,新北市,新店區,安和里,2567.0,2135067.0,832.0,485.0,226.0,1006.0,1452.61,174.65,永和區,7036.536525279407,永和區,14034.0,14141.0
12MINI快煮鍋 捷運永安市場店,3.9,1,冰品飲料店,新北市永和區中和路483號1樓,25.0020711,121.5103492,7,166,0,117,32,1,16,1,1,2,永和區,安和里,新北市,中和區,安和里,1047.0,967732.0,924.0,549.0,240.0,1155.0,1146.2,124.01,永和區,7036.536525279407,永和區,14034.0,14141.0
12MINI快煮鍋 捷運永安市場店,3.9,1,冰品飲料店,新北市永和區中和路483號1樓,25.0020711,121.5103492,7,166,0,117,32,1,16,1,1,2,永和區,安和里,新北市,土城區,安和里,1459.0,827914.0,567.0,392.0,205.0,734.0,605.84,106.77,永和區,7036.536525279407,永和區,14034.0,14141.0
12MINI快煮鍋 捷運永安市場店,3.9,1,冰品飲料店,新北市永和區中和路483號1樓,25.0020711,121.5103492,7,166,0,117,32,1,16,1,1,2,永和區,安和里,新北市,永和區,安和里,1302.0,1153109.0,886.0,553.0,247.0,1121.0,1127.23,127.28,永和區,7036.536525279407,永和區,14034.0,14141.0
紅橘子永利店-永和人氣早午餐|熱門早午餐|熱門吐司|CP漢堡|人氣蛋餅|早午餐,3.8,196,冰品飲料店,新北市永和區永利路6號,25.00588,121.5174435,8,164,0,119,34,1,24,2,0,2,永和區,福和里,新北市,中和區,福和里,1097.0,734818.0,670.0,415.0,195.0,856.0,791.93,118.23,永和區,7036.536525279407,永和區,14034.0,14141.0
紅橘子永利店-永和人氣早午餐|熱門早午餐|熱門吐司|CP漢堡|人氣蛋餅|早午餐,3.8,196,冰品飲料店,新北市永和區永利路6號,25.00588,121.5174435,8,164,0,119,34,1,24,2,0,2,永和區,福和里,新北市,永和區,福和里,1843.0,1925154.0,1045.0,568.0,267.0,1190.0,2377.07,227.56,永和區,7036.536525279407,永和區,14034.0,14141.0
寶島心 果茶。炸雞製造所,3.0,67,冰品飲料店,新北市永和區中興街26號,25.0116773,121.5161421,11,132,0,100,31,1,18,1,1,2,永和區,正興里,新北市,永和區,正興里,748.0,625218.0,836.0,494.0,223.0,1042.0,1099.53,131.55,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,台北市,大安區,仁愛里,1931.0,3932018.0,2036.0,858.0,324.0,2087.0,6664.32,327.28,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,新莊區,仁愛里,707.0,381152.0,539.0,390.0,195.0,652.0,582.82,108.11,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,林口區,仁愛里,2391.0,2694738.0,1127.0,634.0,289.0,1467.0,1571.82,139.46,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,蘆洲區,仁愛里,1632.0,1003539.0,615.0,399.0,201.0,760.0,739.62,120.28,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,新店區,仁愛里,691.0,551298.0,798.0,477.0,217.0,948.0,1042.15,130.62,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,板橋區,仁愛里,885.0,567440.0,641.0,419.0,205.0,837.0,698.24,108.9,永和區,7036.536525279407,永和區,14034.0,14141.0
CoCo都可 永和仁愛店,3.7,236,珍珠奶茶,新北市永和區仁愛路101號1樓,25.0130296,121.512465,7,113,0,85,35,1,17,1,1,1,永和區,仁愛里,新北市,永和區,仁愛里,933.0,857011.0,919.0,542.0,232.0,1172.0,1168.48,127.21,永和區,7036.536525279407,永和區,14034.0,14141.0
天仁茗茶 比漾廣場店,2.7,101,珍珠奶茶,新北市永和區中山路一段238號B2樓,25.008209,121.5076921,6,125,0,108,34,1,16,1,1,2,永和區,保安里,台北市,大同區,保安里,1472.0,1224726.0,832.0,483.0,227.0,1009.0,1204.74,144.8,永和區,7036.536525279407,永和區,14034.0,14141.0
天仁茗茶 比漾廣場店,2.7,101,珍珠奶茶,新北市永和區中山路一段238號B2樓,25.008209,121.5076921,6,125,0,108,34,1,16,1,1,2,永和區,保安里,新北市,樹林區,保安里,1830.0,1163173.0,636.0,419.0,211.0,792.0,735.22,115.67,永和區,7036.536525279407,永和區,14034.0,14141.0
天仁茗茶 比漾廣場店,2.7,101,珍珠奶茶,新北市永和區中山路一段238號B2樓,25.008209,121.5076921,6,125,0,108,34,1,16,1,1,2,永和區,保安里,新北市,汐止區,保安里,526.0,264586.0,503.0,351.0,178.0,611.0,549.99,109.34,永和區,7036.536525279407,永和區,14034.0,14141.0
天仁茗茶 比漾廣場店,2.7,101,珍珠奶茶,新北市永和區中山路一段238號B2樓,25.008209,121.5076921,6,125,0,108,34,1,16,1,1,2,永和區,保安里,新北市,永和區,保安里,2457.0,2525422.0,1028.0,593.0,256.0,1282.0,1657.13,161.22,永和區,7036.536525279407,永和區,14034.0,14141.0
小佐?茶作-新北永和店,4.9,133,珍珠奶茶,新北市永和區保平路145號,25.0059319,121.5100343,6,145,0,119,38,1,17,1,1,2,永和區,水源里,台北市,中正區,水源里,1025.0,1115855.0,1089.0,626.0,253.0,1289.0,1467.77,134.83,永和區,7036.536525279407,永和區,14034.0,14141.0
小佐?茶作-新北永和店,4.9,133,珍珠奶茶,新北市永和區保平路145號,25.0059319,121.5100343,6,145,0,119,38,1,17,1,1,2,永和區,水源里,新北市,淡水區,水源里,558.0,345688.0,620.0,353.0,155.0,726.0,1411.51,227.84,永和區,7036.536525279407,永和區,14034.0,14141.0
小佐?茶作-新北永和店,4.9,133,珍珠奶茶,新北市永和區保平路145號,25.0059319,121.5100343,6,145,0,119,38,1,17,1,1,2,永和區,水源里,新北市,永和區,水源里,1255.0,1000293.0,797.0,493.0,236.0,989.0,987.83,123.94,永和區,7036.536525279407,永和區,14034.0,14141.0
仁里茶業有限公司,4.0,4,茶葉店,新北市永和區中正路368巷1弄59號,25.0011103,121.5196469,8,132,0,125,24,0,18,1,0,1,永和區,永元里,新北市,永和區,永元里,1518.0,1298957.0,856.0,507.0,236.0,1045.0,1128.95,131.93,永和區,7036.536525279407,永和區,14034.0,14141.0
好了啦-永和光復店,0.0,0,冰品飲料店,新北市永和區光復街2巷3號,25.0167274,121.516742,7,65,0,51,24,0,19,1,0,1,永和區,網溪里,台北市,中正區,網溪里,2040.0,2308869.0,1132.0,633.0,258.0,1355.0,1768.98,156.3,永和區,7036.536525279407,永和區,14034.0,14141.0
好了啦-永和光復店,0.0,0,冰品飲料店,新北市永和區光復街2巷3號,25.0167274,121.516742,7,65,0,51,24,0,19,1,0,1,永和區,網溪里,新北市,永和區,網溪里,355.0,256503.0,723.0,513.0,224.0,904.0,821.72,113.73,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,蘆洲區,復興里,967.0,524341.0,542.0,377.0,199.0,687.0,599.58,110.58,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,新店區,復興里,1063.0,805319.0,758.0,424.0,221.0,894.0,1841.61,243.09,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,板橋區,復興里,188.0,93496.0,497.0,360.0,185.0,619.0,476.75,95.86,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,中和區,復興里,1469.0,1024303.0,697.0,408.0,197.0,840.0,1255.2,180.01,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,土城區,復興里,1387.0,903742.0,652.0,413.0,213.0,849.0,725.71,111.38,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,汐止區,復興里,2694.0,2868535.0,1065.0,621.0,261.0,1333.0,1615.47,151.72,永和區,7036.536525279407,永和區,14034.0,14141.0
1,4.2,18,冰品飲料店,新北市永和區竹林路3號,25.0150716,121.5162411,6,105,0,63,28,1,23,1,0,1,永和區,復興里,新北市,永和區,復興里,811.0,690550.0,851.0,537.0,252.0,1025.0,1122.14,131.79,永和區,7036.536525279407,永和區,14034.0,14141.0
COMPASS(台灣首創萃茶技術),4.2,62,冰品飲料店,新北市永和區文化路3號,25.0148885,121.5155834,6,103,0,65,28,1,22,1,0,1,永和區,上溪里,新北市,永和區,上溪里,649.0,510954.0,787.0,462.0,209.0,962.0,1124.74,142.86,永和區,7036.536525279407,永和區,14034.0,14141.0
大鶴茶 樂華夜市店,4.7,18,珍珠奶茶,新北市永和區永平路81巷4號,25.0081785,121.5114987,8,159,0,121,37,1,17,2,1,2,永和區,協和里,新北市,永和區,協和里,883.0,644255.0,730.0,463.0,208.0,938.0,909.45,124.65,永和區,7036.536525279407,永和區,14034.0,14141.0
七盞茶 永和樂華店,4.8,153,冰品飲料店,新北市永和區永和路一段212號,25.0094918,121.5145145,12,160,0,114,37,1,18,2,1,2,永和區,豫溪里,新北市,永和區,豫溪里,1164.0,976383.0,839.0,513.0,234.0,1073.0,1070.87,127.66,永和區,7036.536525279407,永和區,14034.0,14141.0
麻古茶坊永和店,4.0,136,冰品飲料店,新北市永和區永和路一段222號,25.0097053,121.5146438,12,160,0,112,35,1,17,2,1,2,永和區,豫溪里,新北市,永和區,豫溪里,1164.0,976383.0,839.0,513.0,234.0,1073.0,1070.87,127.66,永和區,7036.536525279407,永和區,14034.0,14141.0
誠字號 ChengTea 永和中正門市 | 特殊韻味茶專賣店,4.5,230,冰品飲料店,新北市永和區中正路614號,25.0075351,121.5171331,9,165,0,122,33,1,21,2,1,2,永和區,光明里,台北市,大安區,光明里,1322.0,2282463.0,1727.0,924.0,351.0,2042.0,3743.82,216.84,永和區,7036.536525279407,永和區,14034.0,14141.0
